user_id,user_address_id,shop_id,shop_product_id,order_id,order_item_id,order_shipment_id,order_status,order_payable_price,order_discount,order_shipping_cost_total,order_checkout_status,order_item_quantity,order_item_payable_price,order_item_discount,order_shipment_status,order_shipment_delivery_status,rate,tags
125531,1541572,358,1209300,911662,2659121,862381,full_delivered,748000,0,0,complete_paid,1,163000,0,delivered,delivered,5,"[1, 2, 4]"
125531,1541572,358,1196441,911662,2659122,862381,full_delivered,748000,0,0,complete_paid,1,125000,0,delivered,delivered,5,"[1, 2, 4]"
125531,1541572,358,1196523,911662,2659123,862381,full_delivered,748000,0,0,complete_paid,1,125000,0,delivered,delivered,5,"[1, 2, 4]"
361520,1540171,244,933100,906821,2646857,857999,full_delivered,319554,346538,0,complete_paid,7,319554,346538,delivered,delivered,5,"[1, 2, 4]"
361520,1540171,244,933100,906734,2646637,857919,full_delivered,442220,509340,0,complete_paid,10,442220,509340,delivered,delivered,5,"[1, 2, 4]"
931644,1521435,451,1198920,908557,2651282,859578,full_delivered,110000,80000,0,complete_paid,1,110000,80000,delivered,delivered,5,"[2, 3, 4, 6]"
362,1492787,1,40900,855541,2509193,810598,full_delivered,590000,200000,0,complete_paid,1,448102,151898,delivered,delivered,5,"[1, 2, 3, 4, 11]"
362,1492787,1,31400,855541,2509194,810598,full_delivered,590000,200000,0,complete_paid,1,141898,48102,delivered,delivered,5,"[1, 2, 3, 4, 11]"
957828,1543320,11,153300,914149,2665379,864647,full_delivered,418500,300000,0,complete_paid,1,87370,62630,delivered,delivered,5,"[1, 2, 3, 4, 11]"
957828,1543320,11,157105,914149,2665380,864647,full_delivered,418500,300000,0,complete_paid,1,92903,66597,delivered,delivered,5,"[1, 2, 3, 4, 11]"
957828,1543320,11,11376,914149,2665381,864647,full_delivered,418500,300000,0,complete_paid,1,238227,170773,delivered,delivered,5,"[1, 2, 3, 4, 11]"
957906,1543345,11,168885,914159,2665402,864655,full_delivered,610000,300000,0,complete_paid,1,610000,300000,delivered,delivered,5,"[1, 2, 3, 4, 11]"
958119,1543440,11,153625,914248,2665576,864730,full_delivered,413000,312000,0,complete_paid,1,114691,95309,delivered,delivered,5,"[1, 4]"
958119,1543440,11,11603,914248,2665577,864730,full_delivered,413000,312000,0,complete_paid,1,86887,63113,delivered,delivered,5,"[1, 4]"
958119,1543440,11,60320,914248,2665578,864730,full_delivered,413000,312000,0,complete_paid,1,211422,153578,delivered,delivered,5,"[1, 4]"
957930,1543360,49,78535,914170,2665427,864666,full_delivered,400000,200000,0,complete_paid,1,266667,133333,delivered,delivered,4,"[3, 4, 6, 11]"
957930,1543360,49,76635,914170,2665428,864666,full_delivered,400000,200000,0,complete_paid,1,133333,66667,delivered,delivered,4,"[3, 4, 6, 11]"
571579,1498318,42,1360824,842470,2473130,797920,full_delivered,300000,300000,0,complete_paid,1,270000,280000,delivered,delivered,4,[1]
571579,1498318,42,66537,842470,2473131,797920,full_delivered,300000,300000,0,complete_paid,1,30000,20000,delivered,delivered,4,[1]
940617,1530503,12,18764,893785,2613288,846456,full_delivered,441000,300000,0,complete_paid,1,169616,115384,delivered,delivered,1,[6]
940617,1530503,12,354627,893785,2613289,846456,full_delivered,441000,300000,0,complete_paid,1,164260,111740,delivered,delivered,1,[6]
940617,1530503,12,722521,893785,2613290,846456,full_delivered,441000,300000,0,complete_paid,1,107124,72876,delivered,delivered,1,[6]
957816,1543569,14,12734,914416,2666012,864883,full_delivered,684000,76000,0,complete_paid,1,684000,76000,delivered,delivered,5,"[1, 4]"
836937,1539614,75,1142751,914584,2666416,865029,full_delivered,405000,310000,0,complete_paid,1,207521,172479,delivered,delivered,4,"[1, 2, 4]"
836937,1539614,75,328668,914584,2666417,865029,full_delivered,405000,310000,0,complete_paid,1,130538,89462,delivered,delivered,4,"[1, 2, 4]"
836937,1539614,75,304349,914584,2666418,865029,full_delivered,405000,310000,0,complete_paid,1,66941,48059,delivered,delivered,4,"[1, 2, 4]"
954766,1543801,49,462646,914817,2666962,865236,full_delivered,525000,300000,0,complete_paid,1,152091,86909,delivered,delivered,5,[4]
954766,1543801,49,280377,914817,2666963,865236,full_delivered,525000,300000,0,complete_paid,1,137455,78545,delivered,delivered,5,[4]
954766,1543801,49,598373,914817,2666964,865236,full_delivered,525000,300000,0,complete_paid,1,82728,47272,delivered,delivered,5,[4]
954766,1543801,49,219373,914817,2666965,865236,full_delivered,525000,300000,0,complete_paid,1,50910,29090,delivered,delivered,5,[4]
954766,1543801,49,79413,914817,2666966,865236,full_delivered,525000,300000,0,complete_paid,1,50910,29090,delivered,delivered,5,[4]
954766,1543801,49,219374,914817,2666967,865236,full_delivered,525000,300000,0,complete_paid,1,50906,29094,delivered,delivered,5,[4]
958485,1543796,49,212399,914966,2667370,865377,full_delivered,314000,215000,0,complete_paid,1,54981,50019,delivered,delivered,5,"[1, 2, 3, 4]"
958485,1543796,49,961025,914966,2667371,865377,full_delivered,314000,215000,0,complete_paid,1,51927,33073,delivered,delivered,5,"[1, 2, 3, 4]"
958485,1543796,49,462117,914966,2667372,865377,full_delivered,314000,215000,0,complete_paid,1,182658,116342,delivered,delivered,5,"[1, 2, 3, 4]"
958485,1543796,49,79878,914966,2667373,865377,full_delivered,314000,215000,0,complete_paid,1,24434,15566,delivered,delivered,5,"[1, 2, 3, 4]"
128177,1504882,261,1393784,856890,2512819,811918,full_delivered,360000,200000,0,complete_paid,1,360000,200000,delivered,delivered,5,"[1, 2, 3, 4, 11]"
895722,1497019,1,1143042,914711,2666712,865144,full_delivered,545000,25000,0,complete_paid,1,135000,25000,delivered,delivered,5,[1]
895722,1497019,1,35814,914711,2666713,865144,full_delivered,545000,25000,0,complete_paid,1,65000,0,delivered,delivered,5,[1]
895722,1497019,1,29619,914711,2666714,865144,full_delivered,545000,25000,0,complete_paid,1,345000,0,delivered,delivered,5,[1]
958622,1543993,743,1297572,915220,2668016,865611,full_delivered,150000,0,0,complete_paid,1,150000,0,delivered,delivered,5,"[1, 3, 4]"
914803,1523909,42,57611,915586,2668930,865941,full_delivered,604000,200000,0,complete_paid,1,604000,200000,delivered,delivered,5,[1]
215731,1540198,329,1147256,914751,2666831,865180,full_delivered,300000,200000,0,complete_paid,3,252000,168000,delivered,delivered,5,[1]
215731,1540198,329,1147915,914751,2666832,865180,full_delivered,300000,200000,0,complete_paid,2,18000,12000,delivered,delivered,5,[1]
215731,1540198,329,1148730,914751,2666833,865180,full_delivered,300000,200000,0,complete_paid,1,30000,20000,delivered,delivered,5,[1]
955347,1542806,11,153667,915846,2669572,866165,full_delivered,312600,200000,0,complete_paid,1,36590,23410,delivered,delivered,5,"[1, 2]"
955347,1542806,11,166079,915846,2669573,866165,full_delivered,312600,200000,0,complete_paid,1,276010,176590,delivered,delivered,5,"[1, 2]"
914803,1523909,239,889317,916010,2669970,866318,full_delivered,306500,200000,0,complete_paid,1,306500,200000,delivered,delivered,5,[1]
270577,1543364,268,1219448,914857,2667091,865272,full_delivered,687000,323000,0,complete_paid,1,190423,99577,delivered,delivered,1,[6]
270577,1543364,268,1219450,914857,2667092,865272,full_delivered,687000,323000,0,complete_paid,1,256087,133913,delivered,delivered,1,[6]
270577,1543364,268,1009516,914857,2667093,865272,full_delivered,687000,323000,0,complete_paid,1,216689,83311,delivered,delivered,1,[6]
270577,1543364,268,1009792,914857,2667094,865272,full_delivered,687000,323000,0,complete_paid,1,23801,6199,delivered,delivered,1,[6]
938850,1528542,49,1143048,915425,2668497,865787,full_delivered,354000,295000,0,complete_paid,1,86264,73736,delivered,delivered,5,"[1, 2, 3, 4, 11]"
938850,1528542,49,1142750,915425,2668498,865787,full_delivered,354000,295000,0,complete_paid,1,198087,181913,delivered,delivered,5,"[1, 2, 3, 4, 11]"
938850,1528542,49,223214,915425,2668499,865787,full_delivered,354000,295000,0,complete_paid,1,69649,39351,delivered,delivered,5,"[1, 2, 3, 4, 11]"
907911,1504719,420,1181279,915545,2668816,865900,full_delivered,130000,0,0,complete_paid,1,130000,0,delivered,delivered,5,"[1, 2, 3, 4, 11]"
388757,1544294,329,1146788,915901,2669715,866217,full_delivered,1846000,424000,0,complete_paid,2,448000,192000,delivered,delivered,4,"[1, 2]"
388757,1544294,329,1146952,915901,2669716,866217,full_delivered,1846000,424000,0,complete_paid,2,448000,192000,delivered,delivered,4,"[1, 2]"
388757,1544294,329,1381597,915901,2669717,866217,full_delivered,1846000,424000,0,complete_paid,1,280000,0,delivered,delivered,4,"[1, 2]"
388757,1544294,329,1380438,915901,2669718,866217,full_delivered,1846000,424000,0,complete_paid,1,150000,0,delivered,delivered,4,"[1, 2]"
388757,1544294,329,1146790,915901,2669719,866217,full_delivered,1846000,424000,0,complete_paid,2,520000,40000,delivered,delivered,4,"[1, 2]"
750539,1535524,358,1247918,915658,2669115,866007,full_delivered,510000,200000,0,complete_paid,1,510000,200000,delivered,delivered,5,[4]
474986,1544348,75,1142751,916043,2670046,866348,full_delivered,350000,300000,0,complete_paid,1,197273,182727,delivered,delivered,4,"[1, 2, 4]"
474986,1544348,75,212389,916043,2670047,866348,full_delivered,350000,300000,0,complete_paid,2,114546,95454,delivered,delivered,4,"[1, 2, 4]"
474986,1544348,75,727970,916043,2670048,866348,full_delivered,350000,300000,0,complete_paid,1,38181,21819,delivered,delivered,4,"[1, 2, 4]"
689829,1544069,265,1008016,915392,2668390,865754,full_delivered,304000,221000,0,complete_paid,21,304000,221000,delivered,delivered,4,[1]
67778,1520481,1033,1509328,914916,2667221,865328,full_delivered,385000,200000,0,complete_paid,1,385000,200000,delivered,delivered,5,"[1, 2, 4]"
322685,1544525,11,155714,916410,2670969,866686,full_delivered,309700,200000,0,complete_paid,1,309700,200000,delivered,delivered,5,"[1, 2, 3, 4, 11]"
322685,1536418,11,156006,904985,2642386,856380,full_delivered,321300,100000,0,complete_paid,1,321300,100000,delivered,delivered,5,"[1, 2, 3, 4, 11]"
933833,1524017,42,179525,916069,2670122,866372,full_delivered,302600,200000,0,complete_paid,1,272497,180103,delivered,delivered,5,"[1, 2, 3, 4, 11]"
933833,1524017,42,57364,916069,2670123,866372,full_delivered,302600,200000,0,complete_paid,1,30103,19897,delivered,delivered,5,"[1, 2, 3, 4, 11]"
179990,1538105,12,18450,903418,2638407,854932,full_delivered,306000,209000,0,complete_paid,2,108854,71146,delivered,delivered,5,"[1, 2, 3, 4, 11]"
179990,1538105,12,18827,903418,2638408,854932,full_delivered,306000,209000,0,complete_paid,1,75593,49407,delivered,delivered,5,"[1, 2, 3, 4, 11]"
179990,1538105,12,18431,903418,2638409,854932,full_delivered,306000,209000,0,complete_paid,1,48985,41015,delivered,delivered,5,"[1, 2, 3, 4, 11]"
179990,1538105,12,1322491,903418,2638410,854932,full_delivered,306000,209000,0,complete_paid,1,72568,47432,delivered,delivered,5,"[1, 2, 3, 4, 11]"
950706,1539357,14,122754,916513,2671202,866778,full_delivered,335000,150000,0,complete_paid,1,196856,88144,delivered,delivered,5,"[1, 2, 3, 4]"
950706,1539357,14,95345,916513,2671203,866778,full_delivered,335000,150000,0,complete_paid,1,138144,61856,delivered,delivered,5,"[1, 2, 3, 4]"
898603,1496699,71,192340,840253,2467033,795733,full_delivered,320000,200000,0,complete_paid,1,123077,76923,delivered,delivered,5,"[6, 12]"
898603,1496699,71,661481,840253,2467034,795733,full_delivered,320000,200000,0,complete_paid,1,123077,76923,delivered,delivered,5,"[6, 12]"
898603,1496699,71,195721,840253,2467035,795733,full_delivered,320000,200000,0,complete_paid,1,73846,46154,delivered,delivered,5,"[6, 12]"
17891,1514537,75,1027751,916352,2670834,866636,full_delivered,382600,200000,0,complete_paid,1,297228,155372,delivered,delivered,5,"[1, 2, 3, 4, 11]"
17891,1514537,75,297325,916352,2670835,866636,full_delivered,382600,200000,0,complete_paid,1,85372,44628,delivered,delivered,5,"[1, 2, 3, 4, 11]"
514025,1494030,75,328671,914609,2666472,865049,full_delivered,534500,305000,0,complete_paid,1,40024,24976,delivered,delivered,5,"[1, 2, 3, 4, 11]"
514025,1494030,75,223202,914609,2666473,865049,full_delivered,534500,305000,0,complete_paid,1,54578,20422,delivered,delivered,5,"[1, 2, 3, 4, 11]"
514025,1494030,75,956246,914609,2666474,865049,full_delivered,534500,305000,0,complete_paid,1,116070,43430,delivered,delivered,5,"[1, 2, 3, 4, 11]"
514025,1494030,75,1143049,914609,2666475,865049,full_delivered,534500,305000,0,complete_paid,1,98241,61759,delivered,delivered,5,"[1, 2, 3, 4, 11]"
514025,1494030,75,1142751,914609,2666476,865049,full_delivered,534500,305000,0,complete_paid,1,225587,154413,delivered,delivered,5,"[1, 2, 3, 4, 11]"
959238,1544402,267,1216690,916426,2671006,866699,full_delivered,411580,228600,0,complete_paid,1,84244,40936,delivered,delivered,1,[14]
959238,1544402,267,1006069,916426,2671007,866699,full_delivered,411580,228600,0,complete_paid,1,106600,73400,delivered,delivered,1,[14]
959238,1544402,267,1006130,916426,2671008,866699,full_delivered,411580,228600,0,complete_paid,1,191799,93201,delivered,delivered,1,[14]
959238,1544402,267,1207006,916426,2671009,866699,full_delivered,411580,228600,0,complete_paid,1,28937,21063,delivered,delivered,1,[14]
959532,1544706,11,153105,916913,2672198,867144,full_delivered,395000,215000,0,complete_paid,1,116177,73823,delivered,delivered,5,"[1, 4]"
959532,1544706,11,153630,916913,2672199,867144,full_delivered,395000,215000,0,complete_paid,1,179244,90756,delivered,delivered,5,"[1, 4]"
959532,1544706,11,169983,916913,2672200,867144,full_delivered,395000,215000,0,complete_paid,1,99579,50421,delivered,delivered,5,"[1, 4]"
305067,1544543,10,12142,916739,2671735,866984,full_delivered,315200,200000,0,complete_paid,7,315200,200000,delivered,delivered,5,"[1, 2, 3, 4, 11]"
959532,1544706,11,153304,916875,2672100,867110,full_delivered,328000,230000,0,complete_paid,1,127349,77651,delivered,delivered,5,"[1, 2, 4]"
959532,1544706,11,161805,916875,2672101,867110,full_delivered,328000,230000,0,complete_paid,1,155304,124696,delivered,delivered,5,"[1, 2, 4]"
959532,1544706,11,159675,916875,2672102,867110,full_delivered,328000,230000,0,complete_paid,1,45347,27653,delivered,delivered,5,"[1, 2, 4]"
959602,1544801,16,13095,917000,2672393,867217,full_delivered,564000,200000,0,complete_paid,1,564000,200000,delivered,delivered,5,"[1, 2, 3, 4, 11]"
247641,1537537,265,1007924,917191,2672851,867395,full_delivered,387700,497300,0,complete_paid,3,387700,497300,delivered,delivered,5,"[1, 3, 4]"
325440,1514244,358,1229039,916797,2671876,867037,full_delivered,300000,0,0,complete_paid,1,150000,0,delivered,delivered,5,"[1, 2, 3, 4]"
325440,1514244,358,1209299,916797,2671877,867037,full_delivered,300000,0,0,complete_paid,1,150000,0,delivered,delivered,5,"[1, 2, 3, 4]"
942125,1532059,179,600444,916167,2670333,866458,full_delivered,413000,200000,0,complete_paid,2,74112,35888,delivered,delivered,5,"[2, 3, 11]"
942125,1532059,179,600398,916167,2670334,866458,full_delivered,413000,200000,0,complete_paid,2,40426,19574,delivered,delivered,5,"[2, 3, 11]"
942125,1532059,179,600615,916167,2670335,866458,full_delivered,413000,200000,0,complete_paid,1,101061,48939,delivered,delivered,5,"[2, 3, 11]"
942125,1532059,179,600500,916167,2670336,866458,full_delivered,413000,200000,0,complete_paid,3,101061,48939,delivered,delivered,5,"[2, 3, 11]"
942125,1532059,179,600629,916167,2670337,866458,full_delivered,413000,200000,0,complete_paid,1,96340,46660,delivered,delivered,5,"[2, 3, 11]"
891645,1496679,11,11267,916093,2670175,866394,full_delivered,320730,200000,0,complete_paid,1,241443,150557,delivered,delivered,5,"[1, 2, 3, 4, 11]"
891645,1496679,11,145097,916093,2670176,866394,full_delivered,320730,200000,0,complete_paid,1,79287,49443,delivered,delivered,5,"[1, 2, 3, 4, 11]"
150603,1509476,49,304336,916848,2672027,867085,full_delivered,310000,200000,0,complete_paid,1,91177,58823,delivered,delivered,5,"[1, 2, 4]"
150603,1509476,49,225037,916848,2672028,867085,full_delivered,310000,200000,0,complete_paid,2,145884,94116,delivered,delivered,5,"[1, 2, 4]"
150603,1509476,49,197246,916848,2672029,867085,full_delivered,310000,200000,0,complete_paid,2,72939,47061,delivered,delivered,5,"[1, 2, 4]"
150603,1509476,49,756954,916749,2671768,866993,full_delivered,305000,225000,0,complete_paid,1,123812,106188,delivered,delivered,5,"[1, 2, 3, 4]"
150603,1509476,49,210738,916749,2671769,866993,full_delivered,305000,225000,0,complete_paid,2,181188,118812,delivered,delivered,5,"[1, 2, 3, 4]"
959735,1544984,267,1006139,917518,2673602,867680,full_delivered,270680,449500,0,complete_paid,1,160662,374338,delivered,delivered,1,[14]
959735,1544984,267,1216768,917518,2673603,867680,full_delivered,270680,449500,0,complete_paid,1,75184,49996,delivered,delivered,1,[14]
959735,1544984,267,1007188,917518,2673604,867680,full_delivered,270680,449500,0,complete_paid,2,34834,25166,delivered,delivered,1,[14]
334074,1499092,15,1198325,917413,2673341,867586,full_delivered,369000,200000,0,complete_paid,1,103761,56239,delivered,delivered,5,"[2, 3, 4, 11]"
334074,1499092,15,12674,917413,2673342,867586,full_delivered,369000,200000,0,complete_paid,1,265239,143761,delivered,delivered,5,"[2, 3, 4, 11]"
959656,1545060,15,102063,917556,2673703,867717,full_delivered,4145600,162000,0,complete_paid,1,421300,0,delivered,delivered,1,"[6, 13]"
959656,1545060,15,101811,917556,2673704,867717,full_delivered,4145600,162000,0,complete_paid,1,509700,0,delivered,delivered,1,"[6, 13]"
959656,1545060,15,109776,917556,2673705,867717,full_delivered,4145600,162000,0,complete_paid,1,452600,0,delivered,delivered,1,"[6, 13]"
959656,1545060,15,105694,917556,2673706,867717,full_delivered,4145600,162000,0,complete_paid,1,250000,30000,delivered,delivered,1,"[6, 13]"
959656,1545060,15,1413071,917556,2673707,867717,full_delivered,4145600,162000,0,complete_paid,1,130000,0,delivered,delivered,1,"[6, 13]"
959656,1545060,15,104296,917556,2673708,867717,full_delivered,4145600,162000,0,complete_paid,2,146000,0,delivered,delivered,1,"[6, 13]"
959656,1545060,15,104286,917556,2673709,867717,full_delivered,4145600,162000,0,complete_paid,1,205000,25000,delivered,delivered,1,"[6, 13]"
959656,1545060,15,12640,917556,2673710,867717,full_delivered,4145600,162000,0,complete_paid,1,380000,0,delivered,delivered,1,"[6, 13]"
959656,1545060,15,99967,917556,2673711,867717,full_delivered,4145600,162000,0,complete_paid,1,198000,12000,delivered,delivered,1,"[6, 13]"
959656,1545060,15,104990,917556,2673712,867717,full_delivered,4145600,162000,0,complete_paid,1,355000,45000,delivered,delivered,1,"[6, 13]"
959656,1545060,15,125627,917556,2673713,867717,full_delivered,4145600,162000,0,complete_paid,2,100000,0,delivered,delivered,1,"[6, 13]"
959656,1545060,15,1143043,917556,2673714,867717,full_delivered,4145600,162000,0,complete_paid,2,270000,50000,delivered,delivered,1,"[6, 13]"
959656,1545060,15,1198310,917556,2673715,867717,full_delivered,4145600,162000,0,complete_paid,1,131000,0,delivered,delivered,1,"[6, 13]"
959656,1545060,15,105864,917556,2673716,867717,full_delivered,4145600,162000,0,complete_paid,1,337000,0,delivered,delivered,1,"[6, 13]"
959656,1545060,15,12854,917556,2673717,867717,full_delivered,4145600,162000,0,complete_paid,2,260000,0,delivered,delivered,1,"[6, 13]"
77430,1506061,16,409277,917813,2674360,867951,full_delivered,320000,200000,0,complete_paid,1,24616,15384,delivered,delivered,5,[1]
77430,1506061,16,963954,917813,2674361,867951,full_delivered,320000,200000,0,complete_paid,1,246154,153846,delivered,delivered,5,[1]
77430,1506061,16,13415,917813,2674362,867951,full_delivered,320000,200000,0,complete_paid,1,49230,30770,delivered,delivered,5,[1]
895315,1500133,11,1360972,845833,2482324,801177,full_delivered,310000,300000,0,complete_paid,1,273530,276470,delivered,delivered,1,[6]
895315,1500133,11,180485,845833,2482325,801177,full_delivered,310000,300000,0,complete_paid,1,36470,23530,delivered,delivered,1,[6]
957097,1545035,49,280377,917444,2673419,867613,full_delivered,440000,300000,0,complete_paid,1,128433,87567,delivered,delivered,5,"[1, 2, 3, 4, 11]"
957097,1545035,49,462646,917444,2673420,867613,full_delivered,440000,300000,0,complete_paid,1,142109,96891,delivered,delivered,5,"[1, 2, 3, 4, 11]"
957097,1545035,49,598238,917444,2673421,867613,full_delivered,440000,300000,0,complete_paid,1,169458,115542,delivered,delivered,5,"[1, 2, 3, 4, 11]"
410283,1541248,179,605624,917142,2672725,867348,full_delivered,315000,200000,0,complete_paid,1,195729,124271,delivered,delivered,5,"[2, 3, 4, 11]"
410283,1541248,179,600679,917142,2672726,867348,full_delivered,315000,200000,0,complete_paid,1,119271,75729,delivered,delivered,5,"[2, 3, 4, 11]"
410283,1541248,179,602733,917059,2672533,867275,full_delivered,304000,200000,0,complete_paid,4,304000,200000,delivered,delivered,5,"[2, 3, 4, 11]"
893696,1508014,49,213343,916374,2670895,866656,full_delivered,326000,200000,0,complete_paid,1,136350,83650,delivered,delivered,5,"[2, 3, 4]"
893696,1508014,49,463607,916374,2670896,866656,full_delivered,326000,200000,0,complete_paid,1,108461,66539,delivered,delivered,5,"[2, 3, 4]"
893696,1508014,49,1198315,916374,2670897,866656,full_delivered,326000,200000,0,complete_paid,1,81189,49811,delivered,delivered,5,"[2, 3, 4]"
919886,1544864,15,1360969,917766,2674215,867905,full_delivered,380000,300000,0,complete_paid,1,294828,255172,delivered,delivered,1,"[6, 13]"
919886,1544864,15,12854,917766,2674216,867905,full_delivered,380000,300000,0,complete_paid,1,85172,44828,delivered,delivered,1,"[6, 13]"
953762,1542025,267,1006920,912414,2661009,863065,full_delivered,384000,0,0,complete_paid,2,384000,0,delivered,delivered,5,[3]
282015,1544865,75,461534,917197,2672862,867401,full_delivered,371600,200000,0,complete_paid,1,47848,25752,delivered,delivered,5,[3]
282015,1544865,75,758091,917197,2672863,867401,full_delivered,371600,200000,0,complete_paid,1,83214,44786,delivered,delivered,5,[3]
282015,1544865,75,213539,917197,2672864,867401,full_delivered,371600,200000,0,complete_paid,1,97516,52484,delivered,delivered,5,[3]
282015,1544865,75,202660,917197,2672865,867401,full_delivered,371600,200000,0,complete_paid,1,97516,52484,delivered,delivered,5,[3]
282015,1544865,75,961887,917197,2672866,867401,full_delivered,371600,200000,0,complete_paid,1,45506,24494,delivered,delivered,5,[3]
950624,1545462,358,1248015,918315,2675592,868406,full_delivered,1020000,300000,0,complete_paid,1,1020000,300000,delivered,delivered,5,"[1, 2, 3, 4, 11]"
833344,1526525,244,932479,918518,2676083,868596,full_delivered,329000,96700,0,complete_paid,1,305673,90027,delivered,delivered,5,"[1, 2, 3, 4, 11]"
833344,1526525,244,932786,918518,2676084,868596,full_delivered,329000,96700,0,complete_paid,1,23327,6673,delivered,delivered,5,"[1, 2, 3, 4, 11]"
541016,1543300,49,1143378,917651,2673931,867799,full_delivered,729000,0,0,complete_paid,1,190000,0,delivered,delivered,5,"[4, 6]"
541016,1543300,49,461335,917651,2673932,867799,full_delivered,729000,0,0,complete_paid,1,150000,0,delivered,delivered,5,"[4, 6]"
541016,1543300,49,210198,917651,2673933,867799,full_delivered,729000,0,0,complete_paid,1,174000,0,delivered,delivered,5,"[4, 6]"
541016,1543300,49,76747,917651,2673934,867799,full_delivered,729000,0,0,complete_paid,1,65000,0,delivered,delivered,5,"[4, 6]"
541016,1543300,49,281100,917651,2673935,867799,full_delivered,729000,0,0,complete_paid,1,80000,0,delivered,delivered,5,"[4, 6]"
541016,1543300,49,1325176,917651,2673936,867799,full_delivered,729000,0,0,complete_paid,1,70000,0,delivered,delivered,5,"[4, 6]"
952781,1541253,857,1392017,918523,2676093,868600,full_delivered,396000,204000,0,complete_paid,4,396000,204000,delivered,delivered,5,"[1, 2, 3, 4, 11]"
948382,1536538,648,1362886,901872,2634550,853558,full_delivered,680010,317990,0,complete_paid,4,349996,170004,delivered,delivered,1,[14]
948382,1536538,648,1364517,901872,2634551,853558,full_delivered,680010,317990,0,complete_paid,2,330014,147986,delivered,delivered,1,[14]
922046,1542274,1,41104,918460,2675921,868542,full_delivered,556000,80000,0,complete_paid,1,55076,7924,delivered,delivered,2,"[3, 4, 6]"
922046,1542274,1,3292,918460,2675922,868542,full_delivered,556000,80000,0,complete_paid,1,55076,7924,delivered,delivered,2,"[3, 4, 6]"
922046,1542274,1,3279,918460,2675923,868542,full_delivered,556000,80000,0,complete_paid,3,165228,23772,delivered,delivered,2,"[3, 4, 6]"
922046,1542274,1,3277,918460,2675924,868542,full_delivered,556000,80000,0,complete_paid,2,110152,15848,delivered,delivered,2,"[3, 4, 6]"
922046,1542274,1,235,918460,2675925,868542,full_delivered,556000,80000,0,complete_paid,2,115398,16602,delivered,delivered,2,"[3, 4, 6]"
922046,1542274,1,3303,918460,2675926,868542,full_delivered,556000,80000,0,complete_paid,1,55070,7930,delivered,delivered,2,"[3, 4, 6]"
124538,1545389,648,1365300,918299,2675542,868390,full_delivered,624000,411000,0,complete_paid,1,532156,342844,delivered,delivered,5,"[1, 2, 3, 4, 11]"
124538,1545389,648,1362913,918299,2675543,868390,full_delivered,624000,411000,0,complete_paid,1,91844,68156,delivered,delivered,5,"[1, 2, 3, 4, 11]"
388742,1545601,290,1041723,918583,2676245,868655,full_delivered,345000,200000,0,complete_paid,1,158257,91743,delivered,delivered,5,"[1, 4]"
388742,1545601,290,1035131,918583,2676246,868655,full_delivered,345000,200000,0,complete_paid,1,79129,45871,delivered,delivered,5,"[1, 4]"
388742,1545601,290,1039172,918583,2676247,868655,full_delivered,345000,200000,0,complete_paid,1,107614,62386,delivered,delivered,5,"[1, 4]"
915171,1509499,75,328624,898355,2625411,850458,full_delivered,385000,225000,0,complete_paid,1,65812,59188,delivered,delivered,5,"[1, 3, 11]"
915171,1509499,75,222873,898355,2625412,850458,full_delivered,385000,225000,0,complete_paid,1,52650,27350,delivered,delivered,5,"[1, 3, 11]"
915171,1509499,75,280479,898355,2625413,850458,full_delivered,385000,225000,0,complete_paid,1,46069,23931,delivered,delivered,5,"[1, 3, 11]"
915171,1509499,75,297325,898355,2625414,850458,full_delivered,385000,225000,0,complete_paid,1,85556,44444,delivered,delivered,5,"[1, 3, 11]"
915171,1509499,75,213773,898355,2625415,850458,full_delivered,385000,225000,0,complete_paid,1,85556,44444,delivered,delivered,5,"[1, 3, 11]"
915171,1509499,75,223202,898355,2625416,850458,full_delivered,385000,225000,0,complete_paid,1,49357,25643,delivered,delivered,5,"[1, 3, 11]"
897948,1496283,176,652698,917560,2673725,867721,full_delivered,382400,292600,0,complete_paid,1,102035,126965,delivered,delivered,1,"[6, 14]"
897948,1496283,176,651689,917560,2673726,867721,full_delivered,382400,292600,0,complete_paid,2,187786,98214,delivered,delivered,1,"[6, 14]"
897948,1496283,176,661275,917560,2673727,867721,full_delivered,382400,292600,0,complete_paid,1,92579,67421,delivered,delivered,1,"[6, 14]"
897948,1496283,42,162266,917391,2673294,867567,full_delivered,315000,200000,0,complete_paid,1,134564,85436,delivered,delivered,1,[6]
897948,1496283,42,162973,917391,2673295,867567,full_delivered,315000,200000,0,complete_paid,1,94806,60194,delivered,delivered,1,[6]
897948,1496283,42,191197,917391,2673296,867567,full_delivered,315000,200000,0,complete_paid,1,85630,54370,delivered,delivered,1,[6]
948503,1544261,15,1296124,915993,2669929,866301,full_delivered,1600000,200000,0,complete_paid,2,1173334,146666,delivered,delivered,4,[6]
948503,1544261,15,102061,915993,2669930,866301,full_delivered,1600000,200000,0,complete_paid,1,426666,53334,delivered,delivered,4,[6]
8,1544103,816,1341023,915419,2668479,865781,full_delivered,1500000,100000,0,complete_paid,2,1500000,100000,delivered,delivered,5,"[1, 2, 3, 4, 11]"
940439,1530219,266,1215155,918745,2676619,868803,full_delivered,2650000,350000,0,complete_paid,1,2650000,350000,delivered,delivered,5,"[1, 2, 3, 4, 11]"
