id,user_address_id,gender,latitude,longitude
903114,1500953,,35.73432,51.30196
591082,1500954,,35.69012,51.46486
876072,1500955,,35.74939,51.39982
145914,1500957,,35.73916,51.18976
469708,1500959,,35.64335,51.48078
903116,1500963,,35.68882,51.25470
903156,1500977,,35.75419,51.52808
903152,1500982,,35.74903,51.46259
886644,1500984,,35.75615,51.40233
257582,1500987,,35.67478,51.45179
903209,1500988,,35.72844,51.32249
257582,1500993,,35.66800,51.43932
340908,1500994,,35.62135,51.42158
902990,1501000,,35.80148,51.41326
903191,1501020,,35.70812,51.38382
721529,1501021,,35.65292,51.31163
903289,1501029,,35.74510,51.33579
903296,1501030,,35.69281,51.45866
903281,1501031,,35.63351,51.50436
378699,1501042,,35.75917,51.34199
379709,1501060,,35.60386,51.41138
903306,1501067,,35.66727,51.36702
903315,1501069,,35.76296,51.33441
278134,1501070,,35.80150,51.44085
903305,1501071,,35.71871,51.49341
903330,1501073,,35.74065,51.24409
772860,1501085,,35.66143,51.43425
900716,1501087,,35.67296,51.45831
903334,1501088,,35.74160,51.52811
59053,1501089,,35.68590,51.35689
309942,1501090,male,35.69512,51.34948
903322,1501092,,35.75914,51.34197
603431,1501096,male,35.70351,51.41780
903339,1501097,,35.62982,51.50189
903325,1501100,,35.74012,51.28949
231887,1501113,,35.74936,51.53082
903177,1501129,,35.73163,51.32310
903123,1501130,,35.71127,51.35634
903337,1501131,,35.65243,51.34095
903357,1501137,,35.74512,51.33577
903241,1501139,,35.75377,51.48277
903403,1501147,,35.80114,51.45553
903356,1501152,,35.66826,51.40214
628354,1501157,male,35.66302,51.37629
903417,1501158,,35.77317,51.36171
899146,1501167,,35.72723,51.52495
903418,1501172,,35.80138,51.45554
903142,1501178,,35.74340,51.32576
117249,1501194,male,35.71385,51.42417
687895,1501195,,35.73003,51.47216
903422,1501197,,35.74263,51.54931
903445,1501203,,35.80160,51.45552
903448,1501205,,35.68604,51.48148
897093,1501219,,35.76557,51.45684
657396,1501221,,35.76238,51.46068
903460,1501222,,35.75726,51.51691
187999,1501229,,35.70333,51.32675
460441,1501230,,35.65391,51.27325
903456,1501232,,35.66849,51.39767
903521,1501235,,35.78801,51.36316
887737,1501243,,35.70548,51.47051
370779,1501246,,35.70446,51.24759
738350,1501250,,35.80260,51.38355
364720,1501254,,35.77285,51.32874
466368,1501267,,35.66303,51.32056
903554,1501268,,35.80159,51.45552
903556,1501271,,35.74797,51.47542
903559,1501277,,35.70527,51.49633
903450,1501278,,35.76756,51.36837
474556,1501280,,35.76246,51.30718
746281,1501283,,35.68957,51.47861
753200,1501299,,35.68532,51.47144
56539,1501301,,35.63041,51.38360
836453,1501302,,35.66647,51.37364
834748,1501303,,35.66473,51.26661
903572,1501306,,35.70496,51.37748
903580,1501307,,35.73783,51.32414
618022,1501308,,35.74068,51.12715
259967,1501311,,35.72119,51.31172
894572,1501315,,35.75899,51.53481
903452,1501318,,35.69765,51.38310
356542,1501321,,35.71732,51.44784
194748,1501323,,35.69026,51.37286
903518,1501333,,35.73029,51.32316
783407,1501334,,35.65123,51.33786
903468,1501340,,35.70483,51.36999
903609,1501343,,35.72976,51.33988
101703,1501344,,35.70111,51.31752
753114,1501345,,35.68562,51.47153
594483,1501346,,35.73867,51.43527
178440,1501348,,35.78696,51.44283
354414,1501349,,35.70463,51.40759
903450,1501360,,35.79243,51.39058
449295,1501369,,35.78095,51.37006
897408,1501372,,35.75487,51.43732
816384,1501375,,35.71612,51.40647
109789,1501379,,35.68205,51.47503
903340,1501381,,35.68044,51.46109
309363,1501382,,35.71830,51.44299
613735,1501384,,35.74136,51.46750
66997,1501389,female,35.73343,51.49328
903658,1501393,,35.77215,51.37453
437069,1501395,,35.71349,51.40204
903600,1501407,,35.69000,51.37465
856845,1501408,,35.70993,51.49839
903689,1501412,,35.68358,51.39425
903702,1501436,,35.69251,51.35029
903693,1501444,,35.68966,51.34242
876045,1501448,,35.61876,51.47963
901005,1501449,,35.63365,51.49051
518501,1501450,,35.71356,51.44782
530359,1501451,,35.77993,51.43521
903628,1501455,,35.64401,51.30518
819415,1501456,male,35.64224,51.48765
903708,1501458,,35.69067,51.43861
903713,1501463,,35.69166,51.46056
40955,1501464,,35.74260,51.13075
730274,1501468,,35.72358,51.34050
902520,1501469,,35.64285,51.41724
391476,1501478,,35.66235,51.45241
903734,1501481,,35.67608,51.34816
671936,1501484,,35.71992,51.37533
412458,1501490,,35.65626,51.35453
281315,1501492,rather_not_to_say,35.79655,51.45469
320086,1501494,,35.66220,51.45241
750687,1501496,,35.76639,51.44933
763540,1501498,,35.75532,51.30210
841034,1501500,,35.65755,51.47451
903754,1501504,,35.75117,51.47520
903761,1501509,,35.74152,51.24971
348027,1501510,,35.76750,51.37162
903762,1501511,,35.72722,51.32966
521717,1501518,,35.80586,51.44197
903632,1501525,,35.75415,51.25645
903780,1501526,,35.69242,51.39469
883783,1501530,,35.77786,51.44169
903766,1501532,,35.67305,51.37327
903786,1501537,,35.76109,51.30128
903772,1501549,,35.71317,51.50381
903793,1501550,,35.70518,51.43429
331563,1501551,,35.72565,51.49458
876827,1501552,,35.66480,51.33496
903790,1501553,,35.78312,51.37086
903794,1501554,,35.73204,51.40311
903723,1501562,,35.70772,51.43228
412458,1501563,,35.65626,51.35453
903759,1501573,,35.70908,51.43007
903802,1501574,,35.72127,51.47180
903743,1501576,,35.68137,51.36877
123846,1501590,,35.72756,51.32421
903821,1501593,,35.65625,51.35453
234801,1501594,,35.74784,51.31380
781567,1501602,,35.71657,51.48867
824642,1501603,,35.67777,51.48356
701303,1501605,,35.69062,51.38090
858833,1501610,,35.68055,51.46061
903820,1501623,female,35.76797,51.48466
827529,1501626,,35.66890,51.30169
903853,1501631,,35.74155,51.29980
479666,1501634,,35.69091,51.24206
746281,1501639,,35.73200,51.44451
903855,1501640,,35.76251,51.46279
903856,1501641,,35.71293,51.40169
737563,1501643,,35.66951,51.40236
750500,1501644,,35.66169,51.33786
293763,1501648,male,35.78114,51.35353
773607,1501649,,35.75705,51.48052
903852,1501652,,35.64171,51.30601
903865,1501656,,35.72498,51.36372
283951,1501665,,35.68578,51.43823
903875,1501669,,35.76724,51.28597
903874,1501672,,35.72962,51.54192
903873,1501674,,35.66304,51.34487
650057,1501675,,35.77340,51.43435
875085,1501685,male,35.73233,51.36134
903880,1501690,,35.65625,51.35449
656556,1501704,,35.77195,51.32279
903932,1501707,,35.68787,51.45564
789634,1501709,,35.81899,51.44462
903934,1501715,,35.67329,51.35551
897544,1501718,,35.75430,51.25950
875898,1501719,,35.80532,51.41256
902058,1501720,,35.61741,51.40583
903922,1501721,male,35.71851,51.32105
838348,1501733,female,35.70342,51.32861
903957,1501736,,35.69252,51.37921
29774,1501737,,35.72944,51.30055
903961,1501739,,35.62833,51.40651
335308,1501743,,35.80461,51.41762
903960,1501746,,35.74595,51.53051
518501,1501747,,35.72059,51.45142
875085,1501749,male,35.73361,51.36121
881684,1501757,,35.73986,51.37292
93078,1501758,female,35.73359,51.49430
371309,1501761,,35.71590,51.49135
723037,1501762,,35.68677,51.36839
903971,1501767,,35.67774,51.36643
903975,1501771,,35.72343,51.30784
42,1501773,,35.78370,51.38228
903970,1501788,,35.71819,51.45995
517664,1501791,,35.74527,51.40960
18083,1501799,,35.68014,51.49001
903969,1501801,,35.65625,51.35453
846277,1501804,,35.82247,51.42668
904007,1501807,,35.75693,51.33538
869499,1501812,,35.64294,51.36677
550061,1501813,,35.68788,51.34604
326891,1501818,,35.73124,51.29224
507670,1501820,,35.77987,51.43527
423469,1501821,male,35.70370,51.32877
891670,1501824,,35.64730,51.47990
867117,1501825,,35.72658,51.46334
20280,1501826,male,35.81511,51.45013
903981,1501828,,35.72876,51.18332
904032,1501829,,35.72182,51.35511
711562,1501830,,35.79305,51.37456
813851,1501832,,35.66143,51.43425
82501,1501833,,35.63771,51.39954
285437,1501839,female,35.70475,51.32628
671757,1501842,,35.74019,51.40080
598416,1501843,,35.62385,51.42376
903971,1501853,,35.67769,51.36646
760283,1501854,,35.81718,51.43420
875085,1501875,male,35.73120,51.37930
904082,1501878,,35.72069,51.50285
904090,1501880,,35.75637,51.47719
854143,1501881,,35.74860,51.52516
732309,1501888,,35.75417,51.46457
849599,1501890,,35.70094,51.42792
904133,1501901,,35.70553,51.44028
392434,1501903,,35.76717,51.31712
904121,1501909,,35.73847,51.35521
899440,1501917,,35.64695,51.48013
300230,1501920,,35.69131,51.48948
790447,1501923,,35.72421,51.40596
904148,1501925,,35.66971,51.29726
904128,1501931,,35.71891,51.46802
904124,1501933,male,35.70999,51.49833
904154,1501934,,35.72537,51.46329
904178,1501940,,35.65109,51.33787
904177,1501943,,35.72612,51.33288
375848,1501945,,35.77097,51.43150
375848,1501955,,35.77071,51.43152
335144,1501960,,35.75632,51.32168
381593,1501962,,35.74820,51.30786
904143,1501965,rather_not_to_say,35.64207,51.36508
217837,1501973,,35.79553,51.41835
790764,1501975,,35.72418,51.40585
497863,1501984,,35.71215,51.37551
522449,1501992,,35.73047,51.52628
240691,1501993,,35.69328,51.35161
739245,1501997,,35.78728,51.35906
904288,1501998,,35.72851,51.54738
671727,1501999,,35.68503,51.45831
903766,1502011,,35.67492,51.36909
904196,1502012,,35.71994,51.40139
904208,1502014,,35.77559,51.44469
841614,1502017,,35.66609,51.35408
904311,1502018,,35.74482,51.32167
904314,1502021,,35.65423,51.26648
660928,1502022,,35.75800,51.51554
678048,1502023,,35.73699,51.55509
904313,1502026,,35.73886,51.52277
690613,1502028,,35.68028,51.40624
904240,1502031,,35.77589,51.32603
460398,1502045,,35.72525,51.41253
553909,1502050,,35.66212,51.49371
904338,1502051,,35.67129,51.32640
904357,1502071,,35.64016,51.48879
66997,1502077,female,35.69184,51.43283
187137,1502083,,35.73052,51.30954
904396,1502085,,35.74832,51.18726
904384,1502087,,35.77584,51.32618
212635,1502090,,35.71797,51.45696
93680,1502093,,35.70006,51.31674
298775,1502115,,35.73778,51.37242
904423,1502145,,35.68070,51.40802
904402,1502146,,35.67406,51.34577
904462,1502148,,35.72594,51.39590
904459,1502167,,35.73707,51.56352
904475,1502180,male,35.71850,51.32119
763006,1502204,,35.77604,51.30402
106138,1502214,,35.60456,51.40814
783208,1502218,male,35.67814,51.48403
106138,1502220,,35.80153,51.45985
904529,1502221,,35.79036,51.37877
894781,1502222,,35.66386,51.36375
292357,1502232,male,35.74009,51.28656
650465,1502252,,35.63719,51.40632
319974,1502261,,35.72795,51.41614
618289,1502262,,35.80097,51.41383
904212,1502263,,35.71001,51.49834
904593,1502273,,35.74116,51.45646
725974,1502281,,35.77494,51.34413
33414,1502286,male,35.80461,51.42544
904591,1502301,,35.72473,51.18289
650465,1502302,,35.74567,51.37602
413203,1502327,,35.71042,51.38478
563034,1502334,male,35.74522,51.53285
904606,1502340,,35.67619,51.33911
904643,1502343,,35.66136,51.39542
904640,1502348,,35.68891,51.36119
904610,1502359,,35.70276,51.48391
721705,1502369,,35.77010,51.30737
298360,1502370,,35.73312,51.37557
373461,1502374,,35.68676,51.37438
129205,1502381,,35.70592,51.45990
904668,1502391,,35.70326,51.49249
2830,1502394,,35.72062,51.48822
187556,1502408,,35.81499,51.40642
904708,1502414,,35.66310,51.34458
896626,1502415,,35.75363,51.52161
16771,1502425,,35.70598,51.33823
312172,1502439,,35.77877,51.36441
331658,1502441,,35.79055,51.37880
904812,1502463,,35.69934,51.36928
904820,1502473,female,35.63692,51.46801
904820,1502481,female,35.67700,51.51000
904814,1502482,,35.74997,51.40093
904837,1502485,,35.74148,51.27604
899559,1502486,,35.70624,51.49722
904820,1502489,female,35.67936,51.51301
679965,1502498,,35.72144,51.39397
29350,1502502,,35.71859,51.49503
904827,1502503,,35.71369,51.47332
904859,1502512,,35.70965,51.30434
893103,1502517,,35.77530,51.33471
663822,1502518,male,35.67608,51.48719
904852,1502521,,35.67844,51.38734
698774,1502526,,35.67303,51.36816
602,1502546,male,35.75517,51.23198
904903,1502579,,35.71833,51.38396
904912,1502592,,35.69956,51.34164
374676,1502614,male,35.66224,51.33790
339121,1502617,,35.76313,51.46154
360858,1502634,,35.69595,51.45413
464843,1502636,,35.68893,51.38250
344692,1502644,,35.70339,51.25949
905034,1502652,,35.69947,51.36926
895443,1502674,,35.70207,51.32862
755784,1502685,rather_not_to_say,35.62886,51.35565
895988,1502694,,35.67325,51.32957
895988,1502713,,35.67334,51.32955
905117,1502714,,35.67573,51.35492
904962,1502721,,35.68846,51.44774
905131,1502722,,35.71459,51.43242
855154,1502730,male,35.67755,51.34812
780475,1502731,,35.62947,51.34981
855154,1502732,male,35.68763,51.37284
317030,1502733,,35.72985,51.25625
905144,1502734,,35.68662,51.36710
905178,1502739,,35.69015,51.37435
893631,1502740,,35.67323,51.32963
833376,1502743,,35.65523,51.37563
833376,1502749,,35.65513,51.37120
618577,1502753,,35.79031,51.43435
905450,1502767,,35.75724,51.50177
902628,1502771,,35.77313,51.41446
905580,1502808,,35.66704,51.35667
905581,1502815,,35.65569,51.31111
905620,1502832,,35.72730,51.33162
905855,1502965,,35.73676,51.31413
395954,1502988,,35.69549,51.46146
905986,1503015,,35.73863,51.35110
906059,1503042,,35.73709,51.53729
127362,1503043,,35.76132,51.45345
906088,1503068,,35.65004,51.31683
906096,1503079,,35.68975,51.37722
906098,1503081,female,35.79748,51.43686
906119,1503109,,35.74706,51.50480
585919,1503175,,35.78177,51.41464
585919,1503182,,35.73439,51.49964
319705,1503183,,35.70548,51.41717
21786,1503188,,35.80817,51.39022
711161,1503190,,35.79893,51.45095
694291,1503192,,35.74134,51.50039
89623,1503201,,35.72122,51.39156
906248,1503205,,35.69568,51.38517
2521,1503207,,35.76231,51.41579
906253,1503211,,35.71157,51.27842
39105,1503212,,35.81291,51.42728
470273,1503217,male,35.66235,51.49140
375483,1503221,,35.73508,51.59792
375483,1503225,,35.75639,51.47243
906257,1503231,,35.67212,51.29722
369748,1503235,,35.71978,51.41962
906267,1503240,,35.73959,51.44709
906269,1503241,,35.75648,51.53171
617676,1503243,,35.75930,51.43576
906272,1503245,,35.76330,51.43289
906283,1503257,,35.75255,51.35953
341341,1503264,,35.72341,51.41892
104714,1503268,,35.81611,51.50790
576382,1503274,,35.70042,51.39241
124509,1503278,,35.73189,51.43834
188806,1503290,male,35.65184,51.32523
30955,1503291,,35.79687,51.41032
188806,1503298,male,35.70979,51.28339
904937,1503303,,35.64497,51.30208
906370,1503310,,35.75968,51.44433
504634,1503312,,35.72103,51.34324
504634,1503314,,35.72254,51.34314
906389,1503318,,35.75549,51.39674
492118,1503330,,35.74539,51.45513
906406,1503331,,35.77424,51.33879
19806,1503335,,35.80136,51.41671
675291,1503340,,35.73693,51.39881
7836,1503341,male,35.72594,51.55119
906410,1503342,,35.74881,51.30026
146810,1503346,rather_not_to_say,35.68016,51.29886
362133,1503351,,35.76106,51.42684
317674,1503354,,35.71052,51.41938
872483,1503355,,35.75542,51.41481
897252,1503357,,35.79214,51.43470
906424,1503372,,35.74158,51.56219
900638,1503373,,35.68653,51.34851
906414,1503386,,35.75510,51.41466
850438,1503387,,35.76274,51.47747
706717,1503396,,35.65609,51.34620
337701,1503400,,35.75912,51.55512
905717,1503402,,35.73053,51.47105
906444,1503403,,35.73306,51.41573
757269,1503412,male,35.64239,51.45397
757269,1503419,male,35.63688,51.45777
672935,1503431,,35.67392,51.35256
37131,1503433,,35.75845,51.31136
906460,1503440,,35.72779,51.48698
712992,1503448,,35.70990,51.34433
310324,1503452,,35.66900,51.48075
906431,1503453,,35.65525,51.32303
906475,1503454,,35.70777,51.47536
906479,1503459,,35.72822,51.30959
906483,1503473,,35.75932,51.55517
906498,1503479,,35.67875,51.38740
906474,1503480,,35.69174,51.47417
536597,1503485,female,35.78202,51.35680
536597,1503508,female,35.73917,51.54044
900716,1503510,,35.71295,51.41642
906518,1503514,,35.71305,51.41606
906522,1503515,,35.67060,51.40420
324820,1503527,,35.68296,51.46661
243591,1503528,,35.72561,51.41113
790701,1503531,,35.75539,51.40901
166165,1503533,male,35.73907,51.50416
906526,1503534,,35.70524,51.40775
461099,1503535,,35.73460,51.50679
906510,1503536,,35.65595,51.32289
906517,1503539,,35.71289,51.41638
906535,1503550,,35.72571,51.48833
756611,1503553,,35.67360,51.32657
755079,1503554,,35.75926,51.52048
176770,1503568,,35.80078,51.43733
906540,1503570,,35.71271,51.41614
389582,1503572,,35.74905,51.53260
52754,1503573,,35.77122,51.39502
240554,1503580,,35.74018,51.53205
375002,1503589,,35.72982,51.42012
110398,1503606,,35.65316,51.49631
689343,1503612,,35.79364,51.48449
382391,1503614,,35.77204,51.41513
389124,1503618,,35.79082,51.38057
260507,1503619,,35.75609,51.41104
833376,1503622,,35.65466,51.37426
906549,1503624,,35.82362,51.42754
906565,1503630,,35.69769,51.26353
245324,1503631,,35.79457,51.43497
401582,1503632,,35.79078,51.45501
906587,1503641,,35.72454,51.30291
751731,1503651,,35.76093,51.30650
833376,1503652,,35.65436,51.37426
120525,1503656,,35.77622,51.36495
342918,1503659,male,35.65420,51.34124
906621,1503662,,35.70542,51.42029
315684,1503664,female,35.75600,51.31348
369190,1503667,,35.73481,51.43340
704896,1503675,,35.72778,51.37918
750505,1503676,,35.70930,51.42685
472073,1503677,,35.74657,51.46746
906631,1503678,,35.69722,51.34889
379596,1503679,,35.77539,51.42065
128235,1503681,,35.71543,51.45063
711471,1503682,rather_not_to_say,35.72240,51.49823
297485,1503689,,35.72209,51.39969
906656,1503694,,35.74639,51.50554
906674,1503701,,35.68878,51.36944
906673,1503704,,35.78612,51.37248
450247,1503713,,35.73973,51.44699
906577,1503717,,35.81901,51.43309
264064,1503720,,35.74534,51.45517
369190,1503736,,35.70824,51.38857
906752,1503745,,35.72793,51.46271
196846,1503747,,35.73000,51.39699
906758,1503757,male,35.71299,51.41638
262615,1503759,,35.73214,51.43411
659878,1503774,,35.69077,51.47507
906788,1503783,,35.65005,51.36120
906805,1503793,,35.69784,51.38503
344843,1503795,,35.73717,51.54011
311219,1503807,,35.70401,51.39952
906815,1503808,,35.79741,51.45558
906809,1503811,,35.71732,51.37018
636917,1503813,,35.73017,51.37892
806607,1503816,,35.70688,51.42864
906826,1503820,,35.81223,51.46542
391907,1503821,,35.75691,51.40181
906856,1503839,,35.72982,51.33320
677269,1503843,,35.75781,51.50116
80037,1503846,,35.69647,51.34430
87538,1503853,,35.69621,51.26265
906884,1503854,,35.76309,51.33150
906886,1503857,,35.75565,51.22211
440157,1503865,,35.64914,51.48915
906913,1503873,,35.65004,51.36125
793419,1503937,,35.68819,51.47370
906938,1503940,,35.81292,51.44047
906964,1503958,,35.74181,51.44361
906945,1503959,female,35.67161,51.40613
173671,1503967,,35.72042,51.41766
906962,1503968,,35.77276,51.44290
891688,1503973,,35.66865,51.43860
907007,1503993,,35.73531,51.51397
907012,1503997,male,35.70096,51.48056
907009,1504000,,35.74477,51.47899
334198,1504001,,35.72645,51.33127
907010,1504002,,35.70766,51.49771
795169,1504016,,35.70794,51.45865
853852,1504023,,35.74618,51.52441
907026,1504025,,35.76175,51.45744
907019,1504029,,35.72966,51.47493
750780,1504035,,35.80353,51.41529
369687,1504036,,35.79512,51.35798
381850,1504037,,35.74108,51.41330
907029,1504040,,35.72402,51.51608
43411,1504043,,35.80288,51.40417
791656,1504058,female,35.76598,51.31196
39647,1504070,,35.72688,51.34501
907066,1504074,,35.80450,51.46752
886875,1504075,,35.70291,51.42132
906851,1504077,,35.71506,51.47893
408822,1504081,,35.77077,51.45870
759176,1504094,,35.71340,51.37072
63425,1504099,,35.77569,51.33089
887197,1504104,,35.69012,51.37291
338734,1504107,,35.77847,51.37576
59636,1504109,,35.72620,51.40992
907079,1504113,,35.75967,51.32044
336958,1504114,,35.70479,51.34897
907062,1504115,,35.74245,51.48086
133729,1504118,,35.71293,51.49919
733077,1504132,,35.68306,51.45553
881995,1504135,,35.77521,51.41592
907101,1504137,,35.75787,51.40885
3767,1504138,,35.74618,51.55079
785943,1504139,,35.72979,51.43897
17095,1504150,,35.72453,51.39692
751135,1504151,,35.65614,51.37055
907137,1504156,female,35.68006,51.40104
907113,1504165,,35.73751,51.49791
902478,1504170,,35.69239,51.37795
706712,1504171,,35.68831,51.36726
17079,1504174,,35.72796,51.42479
907151,1504175,,35.62323,51.40163
10811,1504181,,35.76071,51.42892
312230,1504183,,35.75665,51.40140
902378,1504184,,35.66628,51.42677
907161,1504187,,35.67353,51.32657
851248,1504189,,35.75809,51.24561
759176,1504191,,35.73388,51.37478
61375,1504194,,35.77415,51.44594
907165,1504195,,35.77625,51.39286
11125,1504222,,35.72940,51.50744
907174,1504233,,35.73324,51.39254
559626,1504234,,35.71795,51.47292
907182,1504235,,35.65402,51.33308
907184,1504238,,35.74996,51.26008
907183,1504239,,35.76414,51.30614
417018,1504240,,35.74216,51.25709
907174,1504241,,35.73355,51.39197
344523,1504242,,35.70591,51.33812
903310,1504247,,35.70303,51.49943
128512,1504248,,35.78529,51.46037
810215,1504259,,35.60707,51.41082
907211,1504263,,35.68602,51.36537
289646,1504264,,35.70246,51.36067
907215,1504270,,35.61710,51.46062
394708,1504271,,35.66025,51.35468
907216,1504277,,35.77461,51.33946
279973,1504278,,35.70491,51.27268
907165,1504280,,35.68339,51.39542
907203,1504284,,35.71204,51.48875
711673,1504291,,35.73763,51.50376
907199,1504301,,35.71406,51.48624
907236,1504302,,35.77341,51.32592
907245,1504309,,35.77552,51.39279
738730,1504310,,35.68131,51.45605
788245,1504313,,35.69559,51.37998
308794,1504314,,35.69968,51.26168
907188,1504323,,35.64811,51.31055
337406,1504325,,35.72674,51.42075
907264,1504326,,35.71978,51.44767
907263,1504327,,35.66120,51.35381
903879,1504337,,35.67944,51.39972
907279,1504339,,35.66120,51.35391
907296,1504341,,35.72654,51.42397
129240,1504343,,35.76275,51.48315
851973,1504344,,35.67532,51.37516
49316,1504347,,35.69490,51.47813
46447,1504355,,35.75759,51.47065
518927,1504358,,35.71527,51.48301
523940,1504362,,35.72681,51.46839
870266,1504365,,35.77923,51.45742
893140,1504368,,35.71195,51.35511
907309,1504379,,35.66610,51.35403
907285,1504380,,35.71865,51.43873
530108,1504384,rather_not_to_say,35.71254,51.40734
835048,1504390,,35.71650,51.49345
907324,1504392,,35.81375,51.44231
21432,1504394,,35.77131,51.36138
907356,1504403,,35.67212,51.36171
559955,1504419,male,35.72861,51.48434
907407,1504435,,35.72535,51.44321
907410,1504437,,35.68971,51.47774
427755,1504439,,35.73249,51.34756
907422,1504444,,35.70155,51.33849
350415,1504446,,35.75433,51.41305
907489,1504449,,35.68602,51.38148
546913,1504453,,35.71719,51.39746
506782,1504454,,35.70696,51.50759
121971,1504455,,35.75086,51.50509
171392,1504457,,35.71699,51.48540
582777,1504460,,35.68133,51.29767
907279,1504462,,35.76211,51.30757
907492,1504478,,35.77598,51.39279
907556,1504485,,35.74265,51.49265
907559,1504486,,35.69957,51.25781
810215,1504490,,35.75184,51.54206
907563,1504493,,35.70913,51.46800
810215,1504495,,35.75248,51.54155
21338,1504496,,35.68450,51.46350
722318,1504499,,35.62677,51.51601
291110,1504505,,35.70341,51.44579
385664,1504508,,35.74952,51.38270
353032,1504512,,35.64305,51.42037
907580,1504513,,35.71684,51.39733
729272,1504515,,35.75967,51.42862
17158,1504520,,35.73029,51.51908
907592,1504522,,35.77964,51.44335
326663,1504523,,35.80476,51.45606
522092,1504526,,35.70475,51.40348
329251,1504531,,35.72700,51.37404
742548,1504535,,35.67963,51.38555
907599,1504538,,35.70559,51.39809
902522,1504541,,35.70019,51.36397
465075,1504544,,35.77664,51.32361
902659,1504546,,35.66942,51.33097
907626,1504548,,35.71627,51.34801
240542,1504563,rather_not_to_say,35.71167,51.32719
4062,1504567,,35.68609,51.48292
344944,1504571,,35.72287,51.46330
875234,1504572,,35.81085,51.44377
907699,1504574,,35.74113,51.53105
907700,1504577,,35.71306,51.48065
361355,1504582,,35.79718,51.40958
907648,1504583,,35.72517,51.32794
907707,1504584,,35.74586,51.31625
813446,1504585,,35.74215,51.27614
184058,1504586,,35.76847,51.42435
46442,1504593,,35.70072,51.26578
907709,1504594,,35.72871,51.53151
907703,1504595,,35.67553,51.31875
907713,1504599,,35.64340,51.42272
549507,1504613,,35.73098,51.32594
907717,1504614,,35.71565,51.46452
903041,1504618,,35.70362,51.34208
589027,1504627,,35.71374,51.45996
907598,1504629,,35.77268,51.31520
382300,1504634,,35.73128,51.32575
586114,1504637,,35.76273,51.30526
907725,1504640,,35.66551,51.46103
346743,1504653,,35.72437,51.46337
907705,1504655,,35.74295,51.56231
501094,1504659,,35.67580,51.46016
873168,1504661,,35.72229,51.31923
907732,1504663,,35.74758,51.24907
387156,1504675,,35.73552,51.46044
186499,1504676,,35.75775,51.41543
907774,1504686,,35.64057,51.40052
907862,1504692,,35.81233,51.47961
907874,1504695,,35.71624,51.45039
705577,1504698,,35.70226,51.40335
559361,1504700,,35.65323,51.42656
907737,1504704,,35.74711,51.33372
648112,1504705,,35.66311,51.44692
907774,1504706,,35.63207,51.38865
336958,1504708,,35.76560,51.43934
907911,1504719,,35.71392,51.35498
680981,1504721,,35.73960,51.44646
907902,1504722,,35.70050,51.39662
371905,1504726,,35.77020,51.34948
4754,1504728,,35.73317,51.35672
896009,1504729,,35.73614,51.34195
883050,1504745,,35.69500,51.37848
907984,1504751,,35.73874,51.33974
729,1504756,male,35.69663,51.44755
788355,1504764,,35.71810,51.33959
32407,1504770,,35.64755,51.36593
769917,1504771,,35.73153,51.34474
42,1504774,,35.69619,51.47560
265234,1504775,,35.72435,51.29136
907982,1504788,,35.75968,51.44387
907991,1504789,female,35.75361,51.25643
286622,1504790,,35.74665,51.19751
907990,1504802,,35.71390,51.48513
768738,1504809,,35.81007,51.41084
427755,1504811,,35.74782,51.32047
907968,1504814,,35.72989,51.43498
572713,1504827,,35.76634,51.31200
334215,1504828,male,35.74031,51.31970
644419,1504829,,35.69508,51.38774
345210,1504831,,35.69796,51.44583
270967,1504833,,35.69885,51.49170
531337,1504836,,35.67426,51.37891
291196,1504837,,35.70335,51.44580
577512,1504841,,35.80364,51.43542
286622,1504843,,35.77413,51.42620
717107,1504844,,35.69962,51.43207
786010,1504845,,35.70323,51.37855
537690,1504849,,35.69004,51.45807
786189,1504860,,35.69678,51.48883
637446,1504871,,35.75011,51.52693
328154,1504873,,35.77528,51.42057
904814,1504875,,35.74589,51.38183
904814,1504878,,35.75304,51.37932
904852,1504880,,35.67927,51.39088
128177,1504882,male,35.74106,51.52652
376251,1504885,,35.77747,51.43259
908099,1504886,,35.75494,51.41462
286787,1504894,,35.71589,51.35658
376251,1504901,,35.77725,51.43264
896281,1504910,,35.66094,51.40140
908174,1504911,,35.76049,51.55407
735902,1504915,,35.75524,51.29879
297338,1504917,,35.74352,51.32986
128177,1504918,male,35.67290,51.45860
896281,1504930,,35.68815,51.36901
472366,1504944,rather_not_to_say,35.71166,51.49216
720251,1504948,,35.71627,51.31080
836851,1504956,,35.74321,51.47356
688493,1504957,,35.65992,51.36904
361448,1504967,,35.70443,51.37554
328205,1504979,,35.75207,51.43273
23305,1504985,,35.76757,51.46194
908295,1504995,,35.72657,51.46269
332425,1505006,,35.67093,51.38537
895173,1505007,,35.72661,51.49992
6282,1505015,,35.78331,51.46477
415441,1505018,,35.66934,51.25616
908300,1505020,,35.68825,51.45783
624773,1505021,,35.75682,51.41433
903961,1505027,,35.77507,51.37762
908061,1505028,,35.68504,51.39578
311468,1505033,,35.74779,51.33691
907774,1505038,,35.76309,51.45119
572713,1505045,,35.76633,51.31210
908447,1505056,,35.67598,51.48120
485828,1505066,,35.71515,51.46546
908423,1505067,,35.65439,51.42245
823774,1505075,,35.75856,51.22772
450300,1505077,,35.75860,51.28751
900647,1505087,,35.69031,51.34291
